order_id,order_date,customer_id,customer_email,region,channel,sku,product_name,unit_price,quantity,discount,revenue
O100764,15-Jan-2024,C0133,c0133@example.com,East,online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100765,08-Jan-2024,C0032,c0032@example.com,South,retail,SKU-005,Thingamajig,12.49,8,0.1,89.93
O100766,03-Sep-2024,C0326,c0326@example.com,North,Partner,SKU-001,Widget A,19.99,1,0.2,15.99
O100767,03-Oct-2024,C0220,c0220@example.com,SOUTH,,SKU-004,Gadget Y,79.99,1,0.1,71.99
O100768,2024-07-04,C0037,c0037@example.com,north ,online,SKU-004,Gadget Y,79.99,4,0.0,319.96
O100769,02/16/2024,C0053,c0053@example.com,,retail,SKU-004,Gadget Y,79.99,3,0.1,215.97
O100770,12/28/2024,C0356,c0356@example.com,South,Partner,SKU-001,Widget A,19.99,2,0.05,37.98
O100771,17-Dec-2024,C0332,c0332@example.com,West,online,SKU-001,Widget A,19.99,2,0.0,39.98
O100772,09/28/2024,C0241,c0241@example.com,East,Retail,SKU-005,Thingamajig,12.49,3,0.05,35.6
O100773,05/01/2024,C0288,c0288@example.com,SOUTH,retail,SKU-005,Thingamajig,12.49,1,0.1,11.24
O100774,09-Apr-2024,C0156,c0156@example.com,,Retail,SKU-002,Widget B,29.5,5,0.1,132.75
O100775,29-Dec-2024,C0205,c0205@example.com,north ,Online,SKU-004,Gadget Y,79.99,7,0.1,503.94
O100776,04/18/2024,C0043,c0043@example.com,north ,Retail,SKU-001,Widget A,19.99,4,0.05,75.96
O100777,2024-12-04,C0010,c0010@example.com,South,Retail,SKU-003,Gadget X,49.0,4,0.2,156.8
O100778,2024-07-24,C0188,,SOUTH,Retail,SKU-003,Gadget X,49.0,2,0.05,93.1
O100779,05/28/2024,C0286,c0286@example.com,north ,Partner,SKU-003,Gadget X,49.0,3,0.05,139.65
O100780,2024-02-17,C0045,c0045@example.com,East,Retail,SKU-001,Widget A,19.99,5,0.05,94.95
O100781,03/26/2024,C0314,c0314@example.com,East,Retail,SKU-005,Thingamajig,12.49,4,0.0,49.96
O100782,2024-03-04,C0047,c0047@example.com,north ,retail,SKU-003,Gadget X,49.0,1,0.0,49.0
O100783,2024-04-29,C0336,c0336@example.com,north ,,SKU-001,Widget A,19.99,3,0.2,47.98
O100784,02/25/2024,C0107,c0107@example.com,north ,retail,SKU-002,Widget B,29.5,1,0.1,26.55
O100785,08/14/2024,C0212,c0212@example.com,South,,SKU-002,Widget B,29.5,5,0.2,118.0
O100786,2024-11-06,C0213,,SOUTH,retail,SKU-005,Thingamajig,12.49,3,0.2,29.98
O100787,19-Jul-2024,C0327,c0327@example.com,,retail,SKU-003,Gadget X,49.0,6,0.0,294.0
O100788,2024-05-03,C0092,c0092@example.com,,Online,SKU-001,Widget A,19.99,2,0.2,31.98
O100789,07-Sep-2024,C0059,c0059@example.com,North,,SKU-001,Widget A,19.99,3,0.05,56.97
O100790,09/23/2024,C0363,c0363@example.com,East,,SKU-005,Thingamajig,12.49,1,0.05,11.87
O100791,2024-11-16,C0031,c0031@example.com,,retail,SKU-002,Widget B,29.5,4,0.0,118.0
O100792,18-Jul-2024,C0090,c0090@example.com,north ,,SKU-004,Gadget Y,79.99,-1,0.2,-63.99
O100793,04-Jun-2024,C0214,c0214@example.com,West,,SKU-001,Widget A,19.99,1,0.0,19.99
O100794,05/17/2024,C0362,c0362@example.com,East,,SKU-005,Thingamajig,12.49,4,0.0,49.96
O100795,08/16/2024,C0151,c0151@example.com,West,Retail,SKU-003,Gadget X,49.0,5,0.05,232.75
O100796,01/20/2025,C0037,c0037@example.com,East,online,SKU-004,Gadget Y,79.99,5,0.1,359.96
O100797,01/29/2024,C0228,c0228@example.com,SOUTH,Online,SKU-001,Widget A,19.99,5,0.0,99.95
O100798,07-Dec-2024,C0155,c0155@example.com,West,online,SKU-002,Widget B,29.5,1,0.2,23.6
O100799,01/31/2025,C0329,c0329@example.com,West,Retail,SKU-004,Gadget Y,79.99,3,0.1,215.97
O100800,23-Feb-2024,C0043,c0043@example.com,north ,Retail,SKU-003,Gadget X,49.0,5,0.1,220.5
O100801,2024-01-20,C0050,,,,SKU-003,Gadget X,49.0,6,0.2,235.2
O100802,04/23/2024,C0162,,SOUTH,Partner,SKU-003,Gadget X,49.0,5,0.0,245.0
O100803,11/26/2024,C0039,c0039@example.com,South,Partner,SKU-004,Gadget Y,79.99,2,0.0,159.98
O100804,2024-12-05,C0146,c0146@example.com,north ,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47
O100805,2024-12-17,C0062,c0062@example.com,South,online,SKU-003,Gadget X,49.0,4,0.0,196.0
O100806,2024-03-31,C0134,c0134@example.com,East,online,SKU-001,Widget A,19.99,6,0.1,107.95
O100807,10/09/2024,C0143,c0143@example.com,South,Online,SKU-002,Widget B,29.5,3,0.2,70.8
O100808,2024-08-17,C0275,c0275@example.com,East,online,SKU-001,Widget A,19.99,1,0.0,19.99
O100809,2024-01-21,C0246,c0246@example.com,West,Retail,SKU-005,Thingamajig,12.49,5,0.1,56.21
O100810,2024-08-03,C0214,c0214@example.com,,Partner,SKU-002,Widget B,29.5,4,0.0,118.0
O100811,2024-04-04,C0052,c0052@example.com,SOUTH,Partner,SKU-005,Thingamajig,12.49,1,0.05,11.87
O100812,04/14/2024,C0030,c0030@example.com,,Retail,SKU-002,Widget B,29.5,5,0.0,147.5
O100813,2024-07-19,C0275,c0275@example.com,north ,online,SKU-004,Gadget Y,7998.999999999999,2,0.1,14398.2
O100814,2024-01-03,C0042,c0042@example.com,East,online,SKU-004,Gadget Y,79.99,1,0.2,63.99
O100815,04/19/2024,C0077,c0077@example.com,North,online,SKU-001,Widget A,19.99,2,0.0,39.98
O100816,02/08/2024,C0275,c0275@example.com,West,Retail,SKU-005,Thingamajig,12.49,1,0.1,11.24
O100817,2024-04-25,C0144,c0144@example.com,north ,Partner,SKU-002,Widget B,29.5,4,0.05,112.1
O100818,18-Jan-2024,C0061,c0061@example.com,North,Partner,SKU-001,Widget A,19.99,3,0.05,
O100819,12-Sep-2024,C0184,c0184@example.com,north ,,SKU-004,Gadget Y,79.99,1,0.1,71.99
O100820,06/05/2024,C0090,c0090@example.com,East,retail,SKU-004,Gadget Y,79.99,4,0.05,303.96
O100821,01/24/2025,C0324,c0324@example.com,,Online,SKU-001,Widget A,19.99,6,0.2,95.95
O100822,04/15/2024,C0020,c0020@example.com,South,Partner,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100823,07/08/2024,C0060,c0060@example.com,,online,SKU-003,Gadget X,49.0,4,0.2,156.8
O100824,2024-08-11,C0337,c0337@example.com,North,online,SKU-003,Gadget X,49.0,6,0.0,294.0
O100825,07/14/2024,C0153,c0153@example.com,north ,retail,SKU-001,Widget A,19.99,5,0.1,89.96
O100826,10/05/2024,C0162,c0162@example.com,East,retail,SKU-002,Widget B,29.5,6,0.0,177.0
O100827,2024-12-07,C0125,c0125@example.com,North,online,SKU-003,Gadget X,49.0,4,0.0,196.0
O100828,11/23/2024,C0039,c0039@example.com,West,retail,SKU-005,Thingamajig,12.49,1,0.2,9.99
O100829,01/09/2024,C0015,c0015@example.com,,retail,SKU-003,Gadget X,49.0,4,0.0,196.0
O100830,01/20/2025,C0070,c0070@example.com,North,Retail,SKU-005,Thingamajig,12.49,3,0.05,35.6
O100831,29-Jan-2025,C0045,c0045@example.com,West,Partner,SKU-001,Widget A,19.99,1,0.1,17.99
O100832,01/22/2024,C0148,c0148@example.com,north ,Partner,SKU-003,Gadget X,49.0,1,0.05,46.55
O100833,01/28/2024,C0237,,South,retail,SKU-002,Widget B,29.5,1,0.2,23.6
O100834,2024-09-19,C0156,c0156@example.com,West,retail,SKU-005,Thingamajig,12.49,2,0.05,23.73
O100835,2024-11-08,C0387,c0387@example.com,North,Online,SKU-001,Widget A,19.99,3,0.1,53.97
O100836,2024-12-29,C0046,c0046@example.com,SOUTH,Partner,SKU-002,Widget B,29.5,2,0.2,47.2
O100837,09-Jan-2025,C0209,c0209@example.com,north ,online,SKU-004,Gadget Y,79.99,1,0.1,71.99
O100838,05-Dec-2024,C0343,c0343@example.com,north ,retail,SKU-002,Widget B,29.5,1,0.0,29.5
O100839,01/27/2024,C0282,c0282@example.com,East,retail,SKU-002,Widget B,29.5,4,0.0,118.0
O100840,12/12/2024,C0150,c0150@example.com,South,online,SKU-003,Gadget X,49.0,4,0.1,176.4
O100841,2024-02-02,C0204,c0204@example.com,SOUTH,Partner,SKU-005,Thingamajig,12.49,6,0.0,74.94
O100842,14-May-2024,C0211,c0211@example.com,East,retail,SKU-005,Thingamajig,12.49,1,0.05,11.87
O100843,01/21/2025,C0291,c0291@example.com,north ,online,SKU-005,Thingamajig,12.49,3,0.2,29.98
O100844,2024-11-01,C0353,c0353@example.com,East,online,SKU-005,Thingamajig,12.49,4,0.0,49.96
O100845,24-Feb-2024,C0208,c0208@example.com,East,Partner,SKU-001,Widget A,19.99,1,0.0,19.99
O100846,23-Mar-2024,C0183,c0183@example.com,West,retail,SKU-001,Widget A,19.99,1,0.0,19.99
O100847,24-May-2024,C0350,c0350@example.com,,,SKU-003,Gadget X,49.0,5,0.2,196.0
O100848,2024-09-20,C0075,c0075@example.com,north ,online,SKU-001,Widget A,19.99,4,0.0,79.96
O100849,07-Aug-2024,C0128,c0128@example.com,SOUTH,retail,SKU-003,Gadget X,49.0,2,0.2,78.4
O100850,03-Mar-2024,C0351,c0351@example.com,South,,SKU-005,Thingamajig,12.49,6,0.0,74.94
O100851,2024-09-11,C0084,c0084@example.com,north ,online,SKU-001,Widget A,19.99,2,0.0,39.98
O100852,06/22/2024,C0372,c0372@example.com,north ,,SKU-002,Widget B,29.5,-6,0.05,-168.15
O100853,05-Sep-2024,C0268,c0268@example.com,,online,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100854,2024-06-06,C0370,c0370@example.com,,,SKU-002,Widget B,29.5,1,0.0,29.5
O100855,18-Feb-2024,C0126,c0126@example.com,North,retail,SKU-002,Widget B,29.5,1,0.0,29.5
O100856,2024-12-01,C0008,c0008@example.com,South,Online,SKU-001,Widget A,19.99,4,0.05,75.96
O100857,22-Jan-2024,C0196,c0196@example.com,East,online,SKU-004,Gadget Y,79.99,5,0.0,399.95
O100858,16-Oct-2024,C0368,c0368@example.com,West,,SKU-002,Widget B,29.5,1,0.0,29.5
O100859,23-May-2024,C0294,c0294@example.com,West,retail,SKU-002,Widget B,29.5,1,0.0,29.5
O100860,2025-01-31,C0003,c0003@example.com,West,,SKU-005,Thingamajig,12.49,1,0.1,11.24
O100861,09-Feb-2024,C0347,c0347@example.com,SOUTH,Retail,SKU-001,Widget A,19.99,4,0.0,79.96
O100862,20-Sep-2024,C0145,c0145@example.com,South,retail,SKU-005,Thingamajig,12.49,1,0.0,
O100863,2024-09-19,C0189,c0189@example.com,SOUTH,online,SKU-003,Gadget X,49.0,5,0.0,
O100864,19-Aug-2024,C0080,c0080@example.com,West,Partner,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100865,04-Jan-2024,C0072,c0072@example.com,West,retail,SKU-002,Widget B,29.5,1,0.0,29.5
O100866,2024-09-17,C0026,c0026@example.com,north ,Partner,SKU-003,Gadget X,49.0,3,0.2,117.6
O100867,2024-03-16,C0011,c0011@example.com,north ,online,SKU-003,Gadget X,49.0,5,0.2,196.0
O100868,10/08/2024,C0203,c0203@example.com,South,Partner,SKU-002,Widget B,29.5,1,0.0,29.5
O100869,2024-03-15,C0369,c0369@example.com,East,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O100870,2024-08-11,C0118,c0118@example.com,,Partner,SKU-003,Gadget X,49.0,2,0.0,98.0
O100871,23-Jun-2024,C0058,c0058@example.com,SOUTH,,SKU-002,Widget B,29.5,1,0.2,23.6
O100872,02/17/2024,C0372,c0372@example.com,East,online,SKU-004,Gadget Y,79.99,6,0.0,479.94
O100873,13-Jan-2024,C0258,c0258@example.com,north ,,SKU-003,Gadget X,49.0,3,0.1,132.3
O100874,30-Oct-2024,C0141,c0141@example.com,East,Online,SKU-003,Gadget X,49.0,1,0.2,39.2
O100875,2024-08-13,C0386,c0386@example.com,SOUTH,retail,SKU-005,Thingamajig,12.49,5,0.1,56.21
O100876,22-Jun-2024,C0308,c0308@example.com,West,Partner,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100877,04-Dec-2024,C0109,c0109@example.com,East,Online,SKU-002,Widget B,29.5,2,0.0,
O100878,2024-03-29,C0200,c0200@example.com,SOUTH,Online,SKU-003,Gadget X,49.0,4,0.0,196.0
O100879,2024-04-30,C0340,c0340@example.com,West,,SKU-003,Gadget X,49.0,3,0.1,132.3
O100880,2024-01-02,C0080,c0080@example.com,SOUTH,online,SKU-003,Gadget X,49.0,3,0.0,147.0
O100881,08/31/2024,C0352,c0352@example.com,South,retail,SKU-002,Widget B,29.5,4,0.2,94.4
O100882,10/07/2024,C0260,c0260@example.com,north ,,SKU-003,Gadget X,49.0,4,0.2,156.8
O100883,2024-01-07,C0011,c0011@example.com,South,Online,SKU-003,Gadget X,49.0,1,0.0,49.0
O100884,09/24/2024,C0367,c0367@example.com,SOUTH,retail,SKU-005,Thingamajig,12.49,1,0.05,11.87
O100885,2024-10-13,C0055,c0055@example.com,South,Online,SKU-002,Widget B,29.5,1,0.0,29.5
O100886,09-Jul-2024,C0005,c0005@example.com,South,,SKU-005,Thingamajig,12.49,2,0.2,19.98
O100887,16-May-2024,C0356,,North,Online,SKU-002,Widget B,29.5,3,0.0,88.5
O100888,2024-08-25,C0128,c0128@example.com,East,,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100889,2024-11-05,C0357,c0357@example.com,North,,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100890,02/19/2024,C0365,c0365@example.com,North,retail,SKU-002,Widget B,29.5,4,0.0,118.0
O100891,06/23/2024,C0213,c0213@example.com,West,,SKU-002,Widget B,29.5,1,0.0,29.5
O100892,05/04/2024,C0153,c0153@example.com,West,,SKU-004,Gadget Y,79.99,4,0.2,255.97
O100893,01/09/2024,C0167,c0167@example.com,,Partner,SKU-002,Widget B,29.5,1,0.2,23.6
O100894,04/20/2024,C0266,c0266@example.com,East,,SKU-003,Gadget X,49.0,4,0.0,196.0
O100895,26-Feb-2024,C0239,c0239@example.com,,Online,SKU-001,Widget A,19.99,5,0.1,89.96
O100896,2024-01-25,C0143,c0143@example.com,South,retail,SKU-005,Thingamajig,12.49,5,0.0,
O100897,2024-06-23,C0311,c0311@example.com,South,online,SKU-001,Widget A,19.99,3,0.0,
O100898,2024-12-20,C0387,c0387@example.com,North,online,SKU-002,Widget B,29.5,4,0.0,118.0
O100899,01/10/2024,C0190,c0190@example.com,South,,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100900,07/04/2024,C0211,c0211@example.com,North,Online,SKU-003,Gadget X,49.0,2,0.2,78.4
O100901,01/28/2024,C0247,c0247@example.com,north ,retail,SKU-003,Gadget X,49.0,1,0.0,49.0
O100902,14-Oct-2024,C0140,c0140@example.com,East,Partner,SKU-001,Widget A,19.99,3,0.05,56.97
O100903,22-Jul-2024,C0076,c0076@example.com,SOUTH,retail,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100904,16-Jul-2024,C0110,c0110@example.com,West,Retail,SKU-005,Thingamajig,12.49,3,0.0,37.47
O100905,2024-09-10,C0135,c0135@example.com,West,Partner,SKU-005,Thingamajig,12.49,4,0.1,44.96
O100906,17-Mar-2024,C0147,c0147@example.com,,Online,SKU-002,Widget B,29.5,3,0.05,84.08
O100907,10/21/2024,C0344,c0344@example.com,South,,SKU-003,Gadget X,49.0,1,0.05,46.55
O100908,04/12/2024,C0366,c0366@example.com,SOUTH,Partner,SKU-004,Gadget Y,79.99,6,0.0,479.94
O100909,2024-07-22,C0289,c0289@example.com,North,,SKU-002,Widget B,29.5,2,0.0,59.0
O100910,16-Jun-2024,C0139,c0139@example.com,,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O100911,2024-11-14,C0131,c0131@example.com,SOUTH,Retail,SKU-005,Thingamajig,12.49,1,0.2,9.99
O100912,02/04/2024,C0122,c0122@example.com,north ,,SKU-002,Widget B,29.5,6,0.0,177.0
O100913,2024-05-31,C0175,c0175@example.com,,online,SKU-004,Gadget Y,79.99,2,0.0,159.98
O100914,2024-05-11,C0386,c0386@example.com,East,Online,SKU-005,Thingamajig,12.49,1,0.2,9.99
O100915,20-Dec-2024,C0106,c0106@example.com,SOUTH,Online,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100916,2024-01-26,C0041,c0041@example.com,South,online,SKU-002,Widget B,29.5,2,0.2,47.2
O100917,07-Nov-2024,C0278,c0278@example.com,South,Online,SKU-003,Gadget X,49.0,2,0.0,98.0
O100918,11/19/2024,C0175,c0175@example.com,West,Retail,SKU-003,Gadget X,49.0,4,0.1,176.4
O100919,2025-01-04,C0261,c0261@example.com,,Partner,SKU-004,Gadget Y,79.99,1,0.1,71.99
O100920,06/17/2024,C0089,c0089@example.com,East,retail,SKU-003,Gadget X,49.0,4,0.05,186.2
O100921,14-Jun-2024,C0229,c0229@example.com,North,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47
O100922,2024-08-13,C0105,c0105@example.com,SOUTH,Retail,SKU-003,Gadget X,49.0,2,0.2,78.4
O100923,06-Dec-2024,C0286,c0286@example.com,SOUTH,Online,SKU-001,Widget A,19.99,4,0.1,71.96
O100924,17-Feb-2024,C0014,c0014@example.com,East,Retail,SKU-004,Gadget Y,79.99,2,0.0,159.98
O100925,13-May-2024,C0230,c0230@example.com,SOUTH,retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100926,03/10/2024,C0294,c0294@example.com,SOUTH,Online,SKU-003,Gadget X,49.0,3,0.2,117.6
O100927,09-Oct-2024,C0079,c0079@example.com,East,retail,SKU-003,Gadget X,49.0,6,0.1,
O100928,2024-04-19,C0393,c0393@example.com,South,Retail,SKU-002,Widget B,29.5,5,0.05,140.12
O100929,29-Jan-2024,C0362,c0362@example.com,South,online,SKU-004,Gadget Y,79.99,-3,0.05,-227.97
O100930,05-Jun-2024,C0160,c0160@example.com,East,online,SKU-005,Thingamajig,12.49,1,0.05,11.87
O100931,2024-11-30,C0022,,West,retail,SKU-005,Thingamajig,12.49,1,0.1,11.24
O100932,2024-01-03,C0329,c0329@example.com,,Retail,SKU-002,Widget B,29.5,3,0.05,84.08
O100933,22-Jul-2024,C0135,c0135@example.com,,Online,SKU-005,Thingamajig,12.49,2,0.2,19.98
O100934,2024-12-25,C0107,c0107@example.com,West,retail,SKU-005,Thingamajig,12.49,6,0.2,
O100935,2024-04-14,C0370,c0370@example.com,North,retail,SKU-003,Gadget X,49.0,3,0.0,147.0
O100936,01/19/2025,C0131,c0131@example.com,North,retail,SKU-001,Widget A,19.99,1,0.0,19.99
O100937,2025-01-29,C0050,c0050@example.com,South,retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O100938,2024-06-11,C0028,c0028@example.com,South,Retail,SKU-005,Thingamajig,12.49,1,0.0,12.49
O100939,2024-05-20,C0283,c0283@example.com,,retail,SKU-003,Gadget X,49.0,2,0.0,98.0
O100940,2024-11-14,C0181,c0181@example.com,North,,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100941,18-Dec-2024,C0253,c0253@example.com,SOUTH,retail,SKU-002,Widget B,29.5,1,0.2,23.6
O100942,05/11/2024,C0214,c0214@example.com,North,retail,SKU-004,Gadget Y,79.99,7,0.2,447.94
O100943,01-Feb-2024,C0005,c0005@example.com,,Online,SKU-004,Gadget Y,79.99,2,0.2,127.98
O100944,04/18/2024,C0392,c0392@example.com,South,retail,SKU-004,Gadget Y,79.99,2,0.1,143.98
O100945,26-Jan-2024,C0322,c0322@example.com,West,retail,SKU-004,Gadget Y,79.99,3,0.05,227.97
O100946,2024-09-17,C0117,c0117@example.com,north ,online,SKU-001,Widget A,19.99,2,0.0,39.98
O100947,12/03/2024,C0122,c0122@example.com,SOUTH,Online,SKU-003,Gadget X,49.0,4,0.2,156.8
O100948,2024-05-03,C0195,c0195@example.com,East,Online,SKU-004,Gadget Y,79.99,2,0.0,159.98
O100949,09-Jun-2024,C0340,c0340@example.com,north ,Online,SKU-002,Widget B,29.5,2,0.0,59.0
O100950,28-Aug-2024,C0012,c0012@example.com,West,Partner,SKU-001,Widget A,19.99,5,0.0,99.95
O100951,2024-06-29,C0067,c0067@example.com,north ,Online,SKU-001,Widget A,19.99,4,0.2,63.97
O100952,07-Jan-2025,C0263,c0263@example.com,West,Online,SKU-001,Widget A,19.99,1,0.0,19.99
O100953,16-Mar-2024,C0144,,West,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0
O100954,05/10/2024,C0154,c0154@example.com,,,SKU-002,Widget B,29.5,3,0.05,84.08
O100955,05/01/2024,C0263,c0263@example.com,East,online,SKU-004,Gadget Y,79.99,1,0.1,71.99
O100956,2024-11-14,C0161,c0161@example.com,,online,SKU-004,Gadget Y,79.99,3,0.0,239.97
O100957,03-Aug-2024,C0242,c0242@example.com,North,,SKU-004,Gadget Y,79.99,1,0.2,
O100958,06-Sep-2024,C0376,c0376@example.com,South,,SKU-005,Thingamajig,12.49,2,0.0,24.98
O100959,2025-01-05,C0079,c0079@example.com,North,Retail,SKU-003,Gadget X,49.0,4,0.05,186.2
O100960,2024-09-20,C0095,c0095@example.com,West,retail,SKU-005,Thingamajig,12.49,7,0.05,83.06
O100961,15-Sep-2024,C0242,c0242@example.com,SOUTH,Retail,SKU-002,Widget B,29.5,6,0.0,177.0
O100962,2024-12-04,C0185,c0185@example.com,,Online,SKU-001,Widget A,19.99,5,0.0,99.95
O100963,04-Dec-2024,C0240,c0240@example.com,West,,SKU-003,Gadget X,49.0,4,0.1,176.4
O100964,08/03/2024,C0158,c0158@example.com,West,retail,SKU-005,Thingamajig,12.49,3,0.1,33.72
O100965,24-Mar-2024,C0225,c0225@example.com,,Retail,SKU-004,Gadget Y,79.99,5,0.2,319.96
O100966,23-May-2024,C0138,c0138@example.com,West,Partner,SKU-002,Widget B,29.5,4,0.1,106.2
O100967,08/01/2024,C0296,c0296@example.com,East,Retail,SKU-002,Widget B,29.5,1,0.0,29.5
O100968,07-Jan-2025,C0375,c0375@example.com,North,,SKU-001,Widget A,19.99,5,0.0,99.95
O100969,11/14/2024,C0258,c0258@example.com,north ,Online,SKU-004,Gadget Y,79.99,4,0.0,319.96
O100970,09/14/2024,C0046,c0046@example.com,South,Online,SKU-002,Widget B,29.5,2,0.0,59.0
O100971,2024-11-04,C0158,c0158@example.com,north ,Online,SKU-001,Widget A,19.99,2,0.2,31.98
O100972,04-May-2024,C0011,c0011@example.com,north ,,SKU-004,Gadget Y,79.99,2,0.0,159.98
O100973,22-Jan-2025,C0292,c0292@example.com,South,,SKU-001,Widget A,19.99,4,0.2,63.97
O100974,19-Jun-2024,C0173,c0173@example.com,West,online,SKU-001,Widget A,19.99,4,0.05,75.96
O100975,13-Jan-2024,C0360,c0360@example.com,north ,Retail,SKU-002,Widget B,29.5,3,0.0,88.5
O100976,05/05/2024,C0294,c0294@example.com,South,retail,SKU-001,Widget A,19.99,3,0.0,59.97
O100977,2024-10-05,C0196,c0196@example.com,South,,SKU-003,Gadget X,49.0,2,0.0,98.0
O100978,19-Sep-2024,C0285,c0285@example.com,East,retail,SKU-005,Thingamajig,12.49,4,0.0,49.96
O100979,24-Jun-2024,C0370,c0370@example.com,,,SKU-005,Thingamajig,12.49,1,0.2,9.99
O100980,2024-08-07,C0383,c0383@example.com,South,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O100981,03/23/2024,C0048,c0048@example.com,SOUTH,retail,SKU-002,Widget B,29.5,4,0.2,94.4
O100982,2024-03-30,C0054,c0054@example.com,West,Partner,SKU-002,Widget B,29.5,1,0.0,29.5
O100983,2024-08-29,C0307,c0307@example.com,North,retail,SKU-003,Gadget X,49.0,1,0.0,49.0
O100984,04-Aug-2024,C0299,c0299@example.com,SOUTH,Retail,SKU-005,Thingamajig,12.49,2,0.0,
O100985,03/05/2024,C0263,c0263@example.com,north ,online,SKU-004,Gadget Y,79.99,4,0.05,303.96
O100986,2024-02-08,C0051,c0051@example.com,East,,SKU-001,Widget A,19.99,6,0.0,119.94
O100987,03-May-2024,C0371,c0371@example.com,,retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100988,2024-01-04,C0190,c0190@example.com,SOUTH,online,SKU-003,Gadget X,49.0,2,0.2,78.4
O100989,20-Oct-2024,C0020,c0020@example.com,South,Partner,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100990,2024-07-14,C0107,c0107@example.com,South,retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100991,12/06/2024,C0261,c0261@example.com,South,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99
O100992,2025-01-16,C0004,c0004@example.com,,,SKU-003,Gadget X,49.0,5,0.05,
O100993,11/22/2024,C0155,c0155@example.com,,online,SKU-002,Widget B,29.5,6,0.0,177.0
O100994,29-Dec-2024,C0010,c0010@example.com,north ,online,SKU-001,Widget A,19.99,1,0.0,19.99
O100995,2024-07-06,C0009,c0009@example.com,north ,retail,SKU-004,Gadget Y,79.99,1,0.05,
O100996,05/12/2024,C0188,c0188@example.com,West,Retail,SKU-002,Widget B,29.5,1,0.2,23.6
O100997,09/10/2024,C0385,c0385@example.com,South,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0
O100998,06-Aug-2024,C0191,c0191@example.com,West,Partner,SKU-001,Widget A,19.99,4,0.1,71.96
O100999,12/20/2024,C0141,c0141@example.com,north ,,SKU-001,Widget A,19.99,7,0.1,
O101000,11/08/2024,C0360,c0360@example.com,North,Partner,SKU-002,Widget B,29.5,2,0.05,56.05
O101001,10/19/2024,C0203,c0203@example.com,SOUTH,retail,SKU-004,Gadget Y,79.99,5,0.0,399.95
O101002,02-Jun-2024,C0191,c0191@example.com,North,Online,SKU-005,Thingamajig,12.49,3,0.05,35.6
O101003,05/06/2024,C0268,c0268@example.com,,retail,SKU-002,Widget B,29.5,2,0.05,
O101004,29-Apr-2024,C0103,c0103@example.com,South,online,SKU-005,Thingamajig,12.49,5,0.0,62.45
O101005,27-Jan-2025,C0015,c0015@example.com,,Partner,SKU-002,Widget B,29.5,1,0.2,23.6
O101006,01/14/2025,C0006,c0006@example.com,North,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0
O101007,26-Feb-2024,C0338,c0338@example.com,SOUTH,Online,SKU-002,Widget B,29.5,2,0.0,59.0
O101008,02/28/2024,C0129,c0129@example.com,South,,SKU-004,Gadget Y,79.99,4,0.0,319.96
O101009,01/13/2025,C0120,c0120@example.com,SOUTH,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98
O101010,01/28/2025,C0173,c0173@example.com,South,retail,SKU-004,Gadget Y,79.99,2,0.0,159.98
O101011,2024-06-19,C0297,c0297@example.com,,Partner,SKU-003,Gadget X,49.0,3,0.2,117.6
O101012,27-Apr-2024,C0379,c0379@example.com,West,retail,SKU-004,Gadget Y,79.99,2,0.0,159.98
O101013,2024-05-16,C0379,c0379@example.com,East,Partner,SKU-003,Gadget X,49.0,1,0.2,39.2
