order_id,order_date,customer_id,customer_email,region,channel,sku,product_name,unit_price,quantity,discount,revenue,email_missing,order_year,order_month,order_dow,gross_revenue,discount_amt,customer_lifetime_revenue
O100741,2024-10-16,C0279,c0279@example.com,North,Retail,SKU-005,Thingamajig,12.49,2,0.2,19.98,False,2024,2024-10,Wednesday,24.98,5.0,307.94
O100742,2025-01-15,C0230,c0230@example.com,South,Online,SKU-002,Widget B,29.5,2,0.0,59.0,False,2025,2025-01,Wednesday,59.0,0.0,348.4
O100743,2024-12-31,C0253,c0253@example.com,East,Online,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2024,2024-12,Tuesday,196.0,0.0,610.62
O100744,2024-07-31,C0181,c0181@example.com,North,Retail,SKU-001,Widget A,19.99,3,0.2,47.98,False,2024,2024-07,Wednesday,59.97,11.99,752.41
O100745,2024-04-27,C0019,c0019@example.com,East,Online,SKU-005,Thingamajig,12.49,2,0.2,19.98,False,2024,2024-04,Saturday,24.98,5.0,443.17
O100746,2024-03-31,C0388,c0388@example.com,South,Partner,SKU-003,Gadget X,49.0,4,0.2,156.8,False,2024,2024-03,Sunday,196.0,39.2,156.8
O100747,2025-01-05,C0243,c0243@example.com,North,Online,SKU-002,Widget B,29.5,1,0.05,28.02,False,2025,2025-01,Sunday,29.5,1.48,312.08
O100748,2024-06-17,C0061,c0061@example.com,West,Retail,SKU-002,Widget B,29.5,3,0.0,88.5,False,2024,2024-06,Monday,88.5,0.0,734.9
O100749,2024-03-13,C0157,c0157@example.com,North,Online,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-03,Wednesday,79.99,0.0,14558.18
O100751,2024-05-27,C0081,c0081@example.com,South,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-05,Monday,239.97,0.0,299.94
O100752,2024-06-16,C0051,c0051@example.com,South,Online,SKU-003,Gadget X,49.0,4,0.1,176.4,False,2024,2024-06,Sunday,196.0,19.6,660.3
O100753,2024-10-04,C0246,c0246@example.com,North,Retail,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-10,Friday,118.0,0.0,186.7
O100754,2024-12-27,C0115,c0115@example.com,West,Retail,SKU-001,Widget A,19.99,4,0.05,75.96,False,2024,2024-12,Friday,79.96,4.0,922.34
O100756,2024-08-06,C0217,c0217@example.com,South,Partner,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-08,Tuesday,49.0,0.0,111.45
O100757,2024-08-24,C0329,c0329@example.com,North,Retail,SKU-001,Widget A,19.99,3,0.2,47.98,False,2024,2024-08,Saturday,59.97,11.99,458.35
O100758,2024-06-14,C0310,c0310@example.com,East,Retail,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-06,Friday,49.0,0.0,7219.89
O100760,2024-11-01,C0269,c0269@example.com,South,Online,SKU-005,Thingamajig,12.49,6,0.1,67.45,False,2024,2024-11,Friday,74.94,7.49,252.04
O100763,2024-05-24,C0027,c0027@example.com,East,Retail,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-05,Friday,19.99,4.0,265.89
O100764,2024-01-15,C0133,c0133@example.com,East,Online,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-01,Monday,12.49,0.0,308.83
O100765,2024-01-08,C0032,c0032@example.com,South,Retail,SKU-005,Thingamajig,12.49,8,0.1,89.93,False,2024,2024-01,Monday,99.92,9.99,89.93
O100766,2024-09-03,C0326,c0326@example.com,North,Partner,SKU-001,Widget A,19.99,1,0.2,15.99,False,2024,2024-09,Tuesday,19.99,4.0,190.9
O100768,2024-07-04,C0037,c0037@example.com,North,Online,SKU-004,Gadget Y,79.99,4,0.0,319.96,False,2024,2024-07,Thursday,319.96,0.0,1001.41
O100770,2024-12-28,C0356,c0356@example.com,South,Partner,SKU-001,Widget A,19.99,2,0.05,37.98,False,2024,2024-12,Saturday,39.98,2.0,484.73
O100771,2024-12-17,C0332,c0332@example.com,West,Online,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-12,Tuesday,39.98,0.0,608.9
O100772,2024-09-28,C0241,c0241@example.com,East,Retail,SKU-005,Thingamajig,12.49,3,0.05,35.6,False,2024,2024-09,Saturday,37.47,1.87,231.6
O100773,2024-05-01,C0288,c0288@example.com,South,Retail,SKU-005,Thingamajig,12.49,1,0.1,11.24,False,2024,2024-05,Wednesday,12.49,1.25,183.22
O100775,2024-12-29,C0205,c0205@example.com,North,Online,SKU-004,Gadget Y,79.99,7,0.1,503.94,False,2024,2024-12,Sunday,559.93,55.99,749.94
O100776,2024-04-18,C0043,c0043@example.com,North,Retail,SKU-001,Widget A,19.99,4,0.05,75.96,False,2024,2024-04,Thursday,79.96,4.0,960.62
O100777,2024-12-04,C0010,c0010@example.com,South,Retail,SKU-003,Gadget X,49.0,4,0.2,156.8,False,2024,2024-12,Wednesday,196.0,39.2,337.7
O100778,2024-07-24,C0188,unknown@unknown,South,Retail,SKU-003,Gadget X,49.0,2,0.05,93.1,True,2024,2024-07,Wednesday,98.0,4.9,293.7
O100779,2024-05-28,C0286,c0286@example.com,North,Partner,SKU-003,Gadget X,49.0,3,0.05,139.65,False,2024,2024-05,Tuesday,147.0,7.35,495.03
O100780,2024-02-17,C0045,c0045@example.com,East,Retail,SKU-001,Widget A,19.99,5,0.05,94.95,False,2024,2024-02,Saturday,99.95,5.0,16236.38
O100781,2024-03-26,C0314,c0314@example.com,East,Retail,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2024,2024-03,Tuesday,49.96,0.0,841.85
O100782,2024-03-04,C0047,c0047@example.com,North,Retail,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-03,Monday,49.0,0.0,284.97
O100784,2024-02-25,C0107,c0107@example.com,North,Retail,SKU-002,Widget B,29.5,1,0.1,26.55,False,2024,2024-02,Sunday,29.5,2.95,425.16
O100786,2024-11-06,C0213,unknown@unknown,South,Retail,SKU-005,Thingamajig,12.49,3,0.2,29.98,True,2024,2024-11,Wednesday,37.47,7.49,625.51
O100795,2024-08-16,C0151,c0151@example.com,West,Retail,SKU-003,Gadget X,49.0,5,0.05,232.75,False,2024,2024-08,Friday,245.0,12.25,1023.18
O100796,2025-01-20,C0037,c0037@example.com,East,Online,SKU-004,Gadget Y,79.99,5,0.1,359.96,False,2025,2025-01,Monday,399.95,39.99,1001.41
O100797,2024-01-29,C0228,c0228@example.com,South,Online,SKU-001,Widget A,19.99,5,0.0,99.95,False,2024,2024-01,Monday,99.95,0.0,184.03
O100798,2024-12-07,C0155,c0155@example.com,West,Online,SKU-002,Widget B,29.5,1,0.2,23.6,False,2024,2024-12,Saturday,29.5,5.9,537.26
O100799,2025-01-31,C0329,c0329@example.com,West,Retail,SKU-004,Gadget Y,79.99,3,0.1,215.97,False,2025,2025-01,Friday,239.97,24.0,458.35
O100800,2024-02-23,C0043,c0043@example.com,North,Retail,SKU-003,Gadget X,49.0,5,0.1,220.5,False,2024,2024-02,Friday,245.0,24.5,960.62
O100802,2024-04-23,C0162,unknown@unknown,South,Partner,SKU-003,Gadget X,49.0,5,0.0,245.0,True,2024,2024-04,Tuesday,245.0,0.0,784.57
O100803,2024-11-26,C0039,c0039@example.com,South,Partner,SKU-004,Gadget Y,79.99,2,0.0,159.98,False,2024,2024-11,Tuesday,159.98,0.0,229.94
O100804,2024-12-05,C0146,c0146@example.com,North,Online,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-12,Thursday,37.47,0.0,564.41
O100805,2024-12-17,C0062,c0062@example.com,South,Online,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2024,2024-12,Tuesday,196.0,0.0,345.57
O100806,2024-03-31,C0134,c0134@example.com,East,Online,SKU-001,Widget A,19.99,6,0.1,107.95,False,2024,2024-03,Sunday,119.94,11.99,529.28
O100807,2024-10-09,C0143,c0143@example.com,South,Online,SKU-002,Widget B,29.5,3,0.2,70.8,False,2024,2024-10,Wednesday,88.5,17.7,166.97
O100808,2024-08-17,C0275,c0275@example.com,East,Online,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-08,Saturday,19.99,0.0,15071.34
O100809,2024-01-21,C0246,c0246@example.com,West,Retail,SKU-005,Thingamajig,12.49,5,0.1,56.21,False,2024,2024-01,Sunday,62.45,6.24,186.7
O100811,2024-04-04,C0052,c0052@example.com,South,Partner,SKU-005,Thingamajig,12.49,1,0.05,11.87,False,2024,2024-04,Thursday,12.49,0.62,252.8
O100813,2024-07-19,C0275,c0275@example.com,North,Online,SKU-004,Gadget Y,136.03,2,0.1,14398.2,False,2024,2024-07,Friday,272.06,-14126.14,15071.34
O100814,2024-01-03,C0042,c0042@example.com,East,Online,SKU-004,Gadget Y,79.99,1,0.2,63.99,False,2024,2024-01,Wednesday,79.99,16.0,599.08
O100815,2024-04-19,C0077,c0077@example.com,North,Online,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-04,Friday,39.98,0.0,95.44
O100816,2024-02-08,C0275,c0275@example.com,West,Retail,SKU-005,Thingamajig,12.49,1,0.1,11.24,False,2024,2024-02,Thursday,12.49,1.25,15071.34
O100817,2024-04-25,C0144,c0144@example.com,North,Partner,SKU-002,Widget B,29.5,4,0.05,112.1,False,2024,2024-04,Thursday,118.0,5.9,746.87
O100818,2024-01-18,C0061,c0061@example.com,North,Partner,SKU-001,Widget A,19.99,3,0.05,56.97,False,2024,2024-01,Thursday,59.97,3.0,734.9
O100820,2024-06-05,C0090,c0090@example.com,East,Retail,SKU-004,Gadget Y,79.99,4,0.05,303.96,False,2024,2024-06,Wednesday,319.96,16.0,588.13
O100822,2024-04-15,C0020,c0020@example.com,South,Partner,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-04,Monday,79.99,0.0,238.96
O100824,2024-08-11,C0337,c0337@example.com,North,Online,SKU-003,Gadget X,49.0,6,0.0,294.0,False,2024,2024-08,Sunday,294.0,0.0,854.45
O100825,2024-07-14,C0153,c0153@example.com,North,Retail,SKU-001,Widget A,19.99,5,0.1,89.96,False,2024,2024-07,Sunday,99.95,9.99,386.9
O100826,2024-10-05,C0162,c0162@example.com,East,Retail,SKU-002,Widget B,29.5,6,0.0,177.0,False,2024,2024-10,Saturday,177.0,0.0,784.57
O100827,2024-12-07,C0125,c0125@example.com,North,Online,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2024,2024-12,Saturday,196.0,0.0,438.96
O100828,2024-11-23,C0039,c0039@example.com,West,Retail,SKU-005,Thingamajig,12.49,1,0.2,9.99,False,2024,2024-11,Saturday,12.49,2.5,229.94
O100830,2025-01-20,C0070,c0070@example.com,North,Retail,SKU-005,Thingamajig,12.49,3,0.05,35.6,False,2025,2025-01,Monday,37.47,1.87,407.76
O100831,2025-01-29,C0045,c0045@example.com,West,Partner,SKU-001,Widget A,19.99,1,0.1,17.99,False,2025,2025-01,Wednesday,19.99,2.0,16236.38
O100832,2024-01-22,C0148,c0148@example.com,North,Partner,SKU-003,Gadget X,49.0,1,0.05,46.55,False,2024,2024-01,Monday,49.0,2.45,263.93
O100833,2024-01-28,C0237,unknown@unknown,South,Retail,SKU-002,Widget B,29.5,1,0.2,23.6,True,2024,2024-01,Sunday,29.5,5.9,484.63
O100834,2024-09-19,C0156,c0156@example.com,West,Retail,SKU-005,Thingamajig,12.49,2,0.05,23.73,False,2024,2024-09,Thursday,24.98,1.25,478.21
O100835,2024-11-08,C0387,c0387@example.com,North,Online,SKU-001,Widget A,19.99,3,0.1,53.97,False,2024,2024-11,Friday,59.97,6.0,191.96
O100836,2024-12-29,C0046,c0046@example.com,South,Partner,SKU-002,Widget B,29.5,2,0.2,47.2,False,2024,2024-12,Sunday,59.0,11.8,745.44
O100837,2025-01-09,C0209,c0209@example.com,North,Online,SKU-004,Gadget Y,79.99,1,0.1,71.99,False,2025,2025-01,Thursday,79.99,8.0,583.77
O100838,2024-12-05,C0343,c0343@example.com,North,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-12,Thursday,29.5,0.0,63.22
O100839,2024-01-27,C0282,c0282@example.com,East,Retail,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-01,Saturday,118.0,0.0,517.95
O100840,2024-12-12,C0150,c0150@example.com,South,Online,SKU-003,Gadget X,49.0,4,0.1,176.4,False,2024,2024-12,Thursday,196.0,19.6,213.87
O100841,2024-02-02,C0204,c0204@example.com,South,Partner,SKU-005,Thingamajig,12.49,6,0.0,74.94,False,2024,2024-02,Friday,74.94,0.0,250.36
O100842,2024-05-14,C0211,c0211@example.com,East,Retail,SKU-005,Thingamajig,12.49,1,0.05,11.87,False,2024,2024-05,Tuesday,12.49,0.62,6736.28
O100843,2025-01-21,C0291,c0291@example.com,North,Online,SKU-005,Thingamajig,12.49,3,0.2,29.98,False,2025,2025-01,Tuesday,37.47,7.49,275.95
O100844,2024-11-01,C0353,c0353@example.com,East,Online,SKU-005,Thingamajig,12.49,4,0.0,49.96,False,2024,2024-11,Friday,49.96,0.0,225.86
O100845,2024-02-24,C0208,c0208@example.com,East,Partner,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-02,Saturday,19.99,0.0,235.38
O100846,2024-03-23,C0183,c0183@example.com,West,Retail,SKU-001,Widget A,19.99,1,0.0,19.99,False,2024,2024-03,Saturday,19.99,0.0,320.94
O100848,2024-09-20,C0075,c0075@example.com,North,Online,SKU-001,Widget A,19.99,4,0.0,79.96,False,2024,2024-09,Friday,79.96,0.0,1071.95
O100849,2024-08-07,C0128,c0128@example.com,South,Retail,SKU-003,Gadget X,49.0,2,0.2,78.4,False,2024,2024-08,Wednesday,98.0,19.6,440.38
O100851,2024-09-11,C0084,c0084@example.com,North,Online,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-09,Wednesday,39.98,0.0,702.94
O100855,2024-02-18,C0126,c0126@example.com,North,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-02,Sunday,29.5,0.0,488.96
O100856,2024-12-01,C0008,c0008@example.com,South,Online,SKU-001,Widget A,19.99,4,0.05,75.96,False,2024,2024-12,Sunday,79.96,4.0,501.84
O100857,2024-01-22,C0196,c0196@example.com,East,Online,SKU-004,Gadget Y,79.99,5,0.0,399.95,False,2024,2024-01,Monday,399.95,0.0,474.89
O100859,2024-05-23,C0294,c0294@example.com,West,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-05,Thursday,29.5,0.0,457.8
O100861,2024-02-09,C0347,c0347@example.com,South,Retail,SKU-001,Widget A,19.99,4,0.0,79.96,False,2024,2024-02,Friday,79.96,0.0,540.22
O100862,2024-09-20,C0145,c0145@example.com,South,Retail,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-09,Friday,12.49,0.0,394.69
O100863,2024-09-19,C0189,c0189@example.com,South,Online,SKU-003,Gadget X,49.0,5,0.0,245.0,False,2024,2024-09,Thursday,245.0,0.0,492.61
O100864,2024-08-19,C0080,c0080@example.com,West,Partner,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-08,Monday,12.49,0.0,666.5
O100865,2024-01-04,C0072,c0072@example.com,West,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-01,Thursday,29.5,0.0,427.84
O100866,2024-09-17,C0026,c0026@example.com,North,Partner,SKU-003,Gadget X,49.0,3,0.2,117.6,False,2024,2024-09,Tuesday,147.0,29.4,268.7
O100867,2024-03-16,C0011,c0011@example.com,North,Online,SKU-003,Gadget X,49.0,5,0.2,196.0,False,2024,2024-03,Saturday,245.0,49.0,303.42
O100868,2024-10-08,C0203,c0203@example.com,South,Partner,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-10,Tuesday,29.5,0.0,749.41
O100869,2024-03-15,C0369,c0369@example.com,East,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2024,2024-03,Friday,24.98,0.0,250.48
O100872,2024-02-17,C0372,c0372@example.com,East,Online,SKU-004,Gadget Y,79.99,6,0.0,479.94,False,2024,2024-02,Saturday,479.94,0.0,1031.86
O100874,2024-10-30,C0141,c0141@example.com,East,Online,SKU-003,Gadget X,49.0,1,0.2,39.2,False,2024,2024-10,Wednesday,49.0,9.8,222.19
O100875,2024-08-13,C0386,c0386@example.com,South,Retail,SKU-005,Thingamajig,12.49,5,0.1,56.21,False,2024,2024-08,Tuesday,62.45,6.24,184.2
O100876,2024-06-22,C0308,c0308@example.com,West,Partner,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-06,Saturday,239.97,0.0,262.45
O100877,2024-12-04,C0109,c0109@example.com,East,Online,SKU-002,Widget B,29.5,2,0.0,59.0,False,2024,2024-12,Wednesday,59.0,0.0,78.99
O100878,2024-03-29,C0200,c0200@example.com,South,Online,SKU-003,Gadget X,49.0,4,0.0,196.0,False,2024,2024-03,Friday,196.0,0.0,408.47
O100880,2024-01-02,C0080,c0080@example.com,South,Online,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-01,Tuesday,147.0,0.0,666.5
O100881,2024-08-31,C0352,c0352@example.com,South,Retail,SKU-002,Widget B,29.5,4,0.2,94.4,False,2024,2024-08,Saturday,118.0,23.6,387.55
O100883,2024-01-07,C0011,c0011@example.com,South,Online,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-01,Sunday,49.0,0.0,303.42
O100884,2024-09-24,C0367,c0367@example.com,South,Retail,SKU-005,Thingamajig,12.49,1,0.05,11.87,False,2024,2024-09,Tuesday,12.49,0.62,385.84
O100885,2024-10-13,C0055,c0055@example.com,South,Online,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-10,Sunday,29.5,0.0,56.73
O100887,2024-05-16,C0356,unknown@unknown,North,Online,SKU-002,Widget B,29.5,3,0.0,88.5,True,2024,2024-05,Thursday,88.5,0.0,484.73
O100890,2024-02-19,C0365,c0365@example.com,North,Retail,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-02,Monday,118.0,0.0,217.95
O100896,2024-01-25,C0143,c0143@example.com,South,Retail,SKU-005,Thingamajig,12.49,5,0.0,62.45,False,2024,2024-01,Thursday,62.45,0.0,166.97
O100897,2024-06-23,C0311,c0311@example.com,South,Online,SKU-001,Widget A,19.99,3,0.0,59.97,False,2024,2024-06,Sunday,59.97,0.0,737.64
O100898,2024-12-20,C0387,c0387@example.com,North,Online,SKU-002,Widget B,29.5,4,0.0,118.0,False,2024,2024-12,Friday,118.0,0.0,191.96
O100900,2024-07-04,C0211,c0211@example.com,North,Online,SKU-003,Gadget X,49.0,2,0.2,78.4,False,2024,2024-07,Thursday,98.0,19.6,6736.28
O100901,2024-01-28,C0247,c0247@example.com,North,Retail,SKU-003,Gadget X,49.0,1,0.0,49.0,False,2024,2024-01,Sunday,49.0,0.0,267.96
O100902,2024-10-14,C0140,c0140@example.com,East,Partner,SKU-001,Widget A,19.99,3,0.05,56.97,False,2024,2024-10,Monday,59.97,3.0,734.02
O100903,2024-07-22,C0076,c0076@example.com,South,Retail,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-07,Monday,239.97,0.0,1066.48
O100904,2024-07-16,C0110,c0110@example.com,West,Retail,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-07,Tuesday,37.47,0.0,137.44
O100905,2024-09-10,C0135,c0135@example.com,West,Partner,SKU-005,Thingamajig,12.49,4,0.1,44.96,False,2024,2024-09,Tuesday,49.96,5.0,224.9
O100908,2024-04-12,C0366,c0366@example.com,South,Partner,SKU-004,Gadget Y,79.99,6,0.0,479.94,False,2024,2024-04,Friday,479.94,0.0,951.85
O100911,2024-11-14,C0131,c0131@example.com,South,Retail,SKU-005,Thingamajig,12.49,1,0.2,9.99,False,2024,2024-11,Thursday,12.49,2.5,429.93
O100914,2024-05-11,C0386,c0386@example.com,East,Online,SKU-005,Thingamajig,12.49,1,0.2,9.99,False,2024,2024-05,Saturday,12.49,2.5,184.2
O100915,2024-12-20,C0106,c0106@example.com,South,Online,SKU-004,Gadget Y,79.99,3,0.0,239.97,False,2024,2024-12,Friday,239.97,0.0,685.05
O100916,2024-01-26,C0041,c0041@example.com,South,Online,SKU-002,Widget B,29.5,2,0.2,47.2,False,2024,2024-01,Friday,59.0,11.8,47.2
O100917,2024-11-07,C0278,c0278@example.com,South,Online,SKU-003,Gadget X,49.0,2,0.0,98.0,False,2024,2024-11,Thursday,98.0,0.0,117.99
O100918,2024-11-19,C0175,c0175@example.com,West,Retail,SKU-003,Gadget X,49.0,4,0.1,176.4,False,2024,2024-11,Tuesday,196.0,19.6,471.17
O100920,2024-06-17,C0089,c0089@example.com,East,Retail,SKU-003,Gadget X,49.0,4,0.05,186.2,False,2024,2024-06,Monday,196.0,9.8,462.44
O100921,2024-06-14,C0229,c0229@example.com,North,Partner,SKU-005,Thingamajig,12.49,3,0.0,37.47,False,2024,2024-06,Friday,37.47,0.0,392.4
O100922,2024-08-13,C0105,c0105@example.com,South,Retail,SKU-003,Gadget X,49.0,2,0.2,78.4,False,2024,2024-08,Tuesday,98.0,19.6,662.03
O100923,2024-12-06,C0286,c0286@example.com,South,Online,SKU-001,Widget A,19.99,4,0.1,71.96,False,2024,2024-12,Friday,79.96,8.0,495.03
O100924,2024-02-17,C0014,c0014@example.com,East,Retail,SKU-004,Gadget Y,79.99,2,0.0,159.98,False,2024,2024-02,Saturday,159.98,0.0,650.43
O100925,2024-05-13,C0230,c0230@example.com,South,Retail,SKU-004,Gadget Y,79.99,1,0.0,79.99,False,2024,2024-05,Monday,79.99,0.0,348.4
O100926,2024-03-10,C0294,c0294@example.com,South,Online,SKU-003,Gadget X,49.0,3,0.2,117.6,False,2024,2024-03,Sunday,147.0,29.4,457.8
O100927,2024-10-09,C0079,c0079@example.com,East,Retail,SKU-003,Gadget X,49.0,6,0.1,264.6,False,2024,2024-10,Wednesday,294.0,29.4,1010.69
O100928,2024-04-19,C0393,c0393@example.com,South,Retail,SKU-002,Widget B,29.5,5,0.05,140.12,False,2024,2024-04,Friday,147.5,7.38,257.06
O100929,2024-01-29,C0362,c0362@example.com,South,Online,SKU-004,Gadget Y,79.99,3,0.05,-227.97,False,2024,2024-01,Monday,239.97,467.94,7.03
O100930,2024-06-05,C0160,c0160@example.com,East,Online,SKU-005,Thingamajig,12.49,1,0.05,11.87,False,2024,2024-06,Wednesday,12.49,0.62,269.27
O100931,2024-11-30,C0022,unknown@unknown,West,Retail,SKU-005,Thingamajig,12.49,1,0.1,11.24,True,2024,2024-11,Saturday,12.49,1.25,40.74
O100934,2024-12-25,C0107,c0107@example.com,West,Retail,SKU-005,Thingamajig,12.49,6,0.2,59.95,False,2024,2024-12,Wednesday,74.94,14.99,425.16
O100935,2024-04-14,C0370,c0370@example.com,North,Retail,SKU-003,Gadget X,49.0,3,0.0,147.0,False,2024,2024-04,Sunday,147.0,0.0,206.0
O100936,2025-01-19,C0131,c0131@example.com,North,Retail,SKU-001,Widget A,19.99,1,0.0,19.99,False,2025,2025-01,Sunday,19.99,0.0,429.93
O100937,2025-01-29,C0050,c0050@example.com,South,Retail,SKU-005,Thingamajig,12.49,2,0.0,24.98,False,2025,2025-01,Wednesday,24.98,0.0,364.96
O100938,2024-06-11,C0028,c0028@example.com,South,Retail,SKU-005,Thingamajig,12.49,1,0.0,12.49,False,2024,2024-06,Tuesday,12.49,0.0,367.84
O100941,2024-12-18,C0253,c0253@example.com,South,Retail,SKU-002,Widget B,29.5,1,0.2,23.6,False,2024,2024-12,Wednesday,29.5,5.9,610.62
O100942,2024-05-11,C0214,c0214@example.com,North,Retail,SKU-004,Gadget Y,79.99,7,0.2,447.94,False,2024,2024-05,Saturday,559.93,111.99,465.93
O100944,2024-04-18,C0392,c0392@example.com,South,Retail,SKU-004,Gadget Y,79.99,2,0.1,143.98,False,2024,2024-04,Thursday,159.98,16.0,236.41
O100945,2024-01-26,C0322,c0322@example.com,West,Retail,SKU-004,Gadget Y,79.99,3,0.05,227.97,False,2024,2024-01,Friday,239.97,12.0,265.44
O100946,2024-09-17,C0117,c0117@example.com,North,Online,SKU-001,Widget A,19.99,2,0.0,39.98,False,2024,2024-09,Tuesday,39.98,0.0,368.15
O100947,2024-12-03,C0122,c0122@example.com,South,Online,SKU-003,Gadget X,49.0,4,0.2,156.8,False,2024,2024-12,Tuesday,196.0,39.2,344.28
O100948,2024-05-03,C0195,c0195@example.com,East,Online,SKU-004,Gadget Y,79.99,2,0.0,159.98,False,2024,2024-05,Friday,159.98,0.0,447.79
O100949,2024-06-09,C0340,c0340@example.com,North,Online,SKU-002,Widget B,29.5,2,0.0,59.0,False,2024,2024-06,Sunday,59.0,0.0,232.09
O100950,2024-08-28,C0012,c0012@example.com,West,Partner,SKU-001,Widget A,19.99,5,0.0,99.95,False,2024,2024-08,Wednesday,99.95,0.0,259.51
O100951,2024-06-29,C0067,c0067@example.com,North,Online,SKU-001,Widget A,19.99,4,0.2,63.97,False,2024,2024-06,Saturday,79.96,15.99,161.97
O100952,2025-01-07,C0263,c0263@example.com,West,Online,SKU-001,Widget A,19.99,1,0.0,19.99,False,2025,2025-01,Tuesday,19.99,0.0,489.04
O100953,2024-03-16,C0144,unknown@unknown,West,Retail,SKU-003,Gadget X,49.0,2,0.0,98.0,True,2024,2024-03,Saturday,98.0,0.0,746.87
O100955,2024-05-01,C0263,c0263@example.com,East,Online,SKU-004,Gadget Y,79.99,1,0.1,71.99,False,2024,2024-05,Wednesday,79.99,8.0,489.04
O100959,2025-01-05,C0079,c0079@example.com,North,Retail,SKU-003,Gadget X,49.0,4,0.05,186.2,False,2025,2025-01,Sunday,196.0,9.8,1010.69
O100960,2024-09-20,C0095,c0095@example.com,West,Retail,SKU-005,Thingamajig,12.49,7,0.05,83.06,False,2024,2024-09,Friday,87.43,4.37,148.51
O100961,2024-09-15,C0242,c0242@example.com,South,Retail,SKU-002,Widget B,29.5,6,0.0,177.0,False,2024,2024-09,Sunday,177.0,0.0,355.93
O100964,2024-08-03,C0158,c0158@example.com,West,Retail,SKU-005,Thingamajig,12.49,3,0.1,33.72,False,2024,2024-08,Saturday,37.47,3.75,95.2
O100966,2024-05-23,C0138,c0138@example.com,West,Partner,SKU-002,Widget B,29.5,4,0.1,106.2,False,2024,2024-05,Thursday,118.0,11.8,828.51
O100967,2024-08-01,C0296,c0296@example.com,East,Retail,SKU-002,Widget B,29.5,1,0.0,29.5,False,2024,2024-08,Thursday,29.5,0.0,166.94
O100969,2024-11-14,C0258,c0258@example.com,North,Online,SKU-004,Gadget Y,79.99,4,0.0,319.96,False,2024,2024-11,Thursday,319.96,0.0,344.94
